stimuli,practice_trial.thisRepN,practice_trial.thisTrialN,practice_trial.thisN,practice_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_trial.keys,key_resp_trial.rt,date,frameRate,expName,session,participant,
stim/05_pa_hybrid_-10.wav,,,,,1,4,17,5,left,0.466336965561,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/00_pa_hybrid_-60.wav,,,,,1,5,18,0,left,0.482871055603,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/03_pa_hybrid_-30.wav,,,,,1,6,19,3,left,0.38335108757,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/08_pa_hybrid_+20.wav,,,,,1,7,20,8,right,0.3997631073,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/04_pa_hybrid_-20.wav,,,,,1,8,21,4,left,0.383274078369,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/07_pa_hybrid_+10.wav,,,,,1,9,22,7,right,0.532674789429,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/02_pa_hybrid_-40.wav,,,,,1,10,23,2,left,0.399818181992,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/09_pa_hybrid_+30.wav,,,,,1,11,24,9,right,0.366604089737,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/10_pa_hybrid_+40.wav,,,,,1,12,25,10,right,0.466382026672,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/04_pa_hybrid_-20.wav,,,,,2,0,26,4,left,0.433093070984,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
stim/02_pa_hybrid_-40.wav,,,,,2,1,27,2,left,0.333196878433,2016_Feb_09_1308,60.1408921256,beat_2AFC,001,lh,
